"View Detail","Federal Fiscal Year","CCMP Action","Project Name","Describe Activities Funded","Role Description","Admin Op","Public Ed","Reporting Year","Land Acq","Non Pt","Mon Res","Restor","Sewer","Stormw","Wastew","Other","Fed Cash","Federal In Kind","State Cash","State In Kind","Local Cash","Local In Kind","Private Cash","Private In Kind","Total Cash","Total In Kind","NEP Comments","HQ Comments","Region Comments","NEP Status","Region","State","NEP Name","HQ Status","Region Status","Role Name","Creation Date","Last Modified"
"6807","2015","BH-1, PE-1","Specialty License Plate - Bay Mini-Grants","Revenue from the sales of the Tampa Bay Estuary Specialty License Plate is used for a competitive community grants program for projects addressing CCMP Actions; primarily bay restoration and education projects. The Bay Mini-Grant Program is financed by annual sales of the Tampa Bay Estuary specialty license plate, also known as the ""tarpon tag."" The Program seeks individual proposals for amounts not exceeding $5,000. Grant monies are dispensed through reimbursement of expenses related to the grant project.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","121563","0","0","0","0","0","121563","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","13-AUG-2015 02:34AM","13-AUG-2015 02:34AM"
"6950","2015","WQ-1, BH-1","2015 Tampa Bay Environmental Restoration Fund - SWFWMD","Cooperative Funding agreement between the Tampa Bay Estuary Program and the Southwest Florida Water Management District to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects in Tampa Bay. This funding will support six separate projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","5","95","0","0","0","0","0","0","350000","0","0","0","0","0","350000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","13-AUG-2015 02:41AM","13-AUG-2015 02:41AM"
"6949","2015","WQ-1, BH-1","2015 Tampa Bay Environmental Restoration Fund - Pinellas","Cooperative Funding agreement between the Tampa Bay Estuary Program and the Pinellas County, a water quality improvement project. The PROJECT is a replication of a similar project that was completed in 2004 at the main entrance to the park. That first causeway replacement resulted in immediate tidal flushing of the bays at the causeway entrance. Measurable results of the 2004 park entrance hydrological restoration project also included the establishment of an additional 200 acres of seagrass beds in the vicinity of the project. Additionally, higher quality seagrass was established as long-lived Thalassia outcompeted the more ephemeral Halodule. That first hydrological restoration project received national awards (including Gulf Guardian award) and recognition for the ecological benefits resulting from the work. This second project is expected to duplicate and expand the environmental benefits to Tampa Bay, a SWIM (Southwest Florida Water Management District Surface Water Improvement Management) water body, as well as the ecological enhancements to Fort De Soto Park, which boasts up to 3.1 million annual visitors and the best beach in the nation.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","50000","0","0","0","50000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","13-AUG-2015 03:21AM","13-AUG-2015 03:21AM"
"6472","2014","BH-1, WQ-1, PE-1","2013-2014 Cooperative Agreement and Annual Workplan","CCMP implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Tech Support and Data Management. Tidal Tributaries Implementation Year 2. Stormwater Evaluation. Old Tampa Bay Data Collection. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter.","Indicates that the NEP played a central role in obtaining the leveraging resources","64","10","0","0","0","26","0","0","0","0","0","512000","0","138335","0","286665","87000","0","0","937000","87000","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:08AM","18-AUG-2014 02:08AM"
"6553","2014","WQ-1, BH-1","TBERF - Tampa Port Authority","Cooperative Funding agreement between TBEP and the Tampa Port Authority to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","2500","0","0","0","2500","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:25AM","18-AUG-2014 02:25AM"
"6552","2014","WQ-1, BH-1","Tampa Bay Environmental Restoration Fund - SWFWMD","Cooperative Funding agreement between TBEP and the Southwest Florida Water Mgmt. District to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","350000","0","0","0","0","0","350000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:17AM","18-AUG-2014 02:17AM"
"6534","2014","WQ-1, BH-1","Tampa Bay Environmental Restoration Fund - Pinellas","Cooperative Funding agreement between TBEP and the Pinellas County to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","0","0","50000","0","0","0","50000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:21AM","18-AUG-2014 02:21AM"
"6533","2014","WQ-1, BH-1","Tampa Bay Environmental Restoration Fund - MANATEE","Cooperative Funding agreement between TBEP and Manatee County to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","0","0","75000","0","0","0","75000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:22AM","18-AUG-2014 02:22AM"
"6532","2014","WQ-1, BH-1","Tampa Bay Environmental Restoration Fund - FDOT","Cooperative Funding agreement between TBEP and the Florida Department of Transportation to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","35000","0","0","0","0","0","35000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:19AM","18-AUG-2014 02:19AM"
"6751","2014","BH-1, PE-1","Specialty License Plate - Bay Mini-Grants","Revenue from the sales of the Tampa Bay Estuary Specialty License Plate is used for a competitive community grants program for projects addressing bay restoration and education.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","111000","0","0","0","0","0","111000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:14AM","18-AUG-2014 02:14AM"
"6474","2014","WQ-1 – Implement Nitrogen Management Goals for Tampa Bay, BH-8 – Expand Habitat Mapping and Monitoring, PE-1 – Public Involvement","Tampa Bay Estuary Atlas 2013-2014","The Atlas consolidates a wide variety of bay-related information from multiple agencies and disseminates the information to the public, decision makers, and the scientific community. The Atlas is an interactive web site designed be make science and watershed management understandable to all stakeholders.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","57063","0","0","0","57063","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:11AM","18-AUG-2014 02:11AM"
"6473","2014","WQ-1","Pinellas County's Allen's Creek and Alligator Lake","TBEP has contracted with Hydrodynamics to install, maintain and collect data to perform continuous discharge monitoring to compute polluntant loads discharging to the bay from Allen's Creek and Alligator Lake.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","3500","0","0","0","3500","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-AUG-2014 02:41AM","18-AUG-2014 02:41AM"
"5216","2013","BH-1, WQ-1, FI-1, FW-6","Pinellas County - Channel 5 and Feather Sound","Design and develop site plans, permitting development, permitting application and construction to remove old salinity barriers in Channel 5 and Feather Sound.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","0","0","500000","0","0","0","500000","0","09/16/13 10:28 : Ronald A Hosler :  Management recommendations from the recently completed Tidal Tributaries Habitat Initiative indicated that enhancing the value of tidal tributaries was dependent upon their physical and hydrologic connectivity with adjacent bay waters and upstream habitats.  The research effort attempted to quantify the importance of small tidal tributaries to fisheries in the Tampa Bay area and concluded that maintaining natural freshwater flow regimes to these creeks - especially reducing ""flashiness"" of flow delivery - is critical to support conditions necessary for fish production.  Specific restoration actions to assist in reducing flashiness include maintaining and restoring naturally-vegetated buffer areas around tidal creeks; replacing hardened shorelines with native vegetation to slow down stormwater inflow; removing obsolete salinity barriers to restore faunal movement and natural flow regimes; and restoring natural sinuosity in straightened and hardened tidal tributaries. ","-","09/13/13 16:35 : CN=Felicia Burks/OU=R4/O=USEPA/C=US : Please add more specific project description and why the salinity barriers are being removed.  ","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 11:14AM","17-JUL-2013 11:14AM"
"5265","2013","WQ-1, BH-1","Tampa Bay Environmental Fund - SWFWMD","Cooperative Funding agreement between TBEP and the Southwest Florida Water Mgmt. District to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","350000","0","0","0","0","0","350000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 11:00AM","17-JUL-2013 11:00AM"
"5264","2013","WQ-1 – Implement Nitrogen Management Goals for Tampa Bay, BH-8 – Expand Habitat Mapping and Monitoring, PE-1 – Public Involvement","Tampa Bay Estuary Atlas 2012-2013","The Atlas consolidates a wide variety of bay-related information from multiple agencies and disseminates the information to the public, decision makers, and the scientific community. The Atlas is an interactive web site designed to be make science and watershed management understandable to all stakeholders.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","57063","0","0","0","57063","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 10:55AM","17-JUL-2013 10:55AM"
"5263","2013","WQ-1","Pinellas County's Allen's Creek and Alligator Lake","TBEP will hire a contractor to install, maintain and collect data to perform continuous discharge monitoring to compute polluntant loads discharging to the bay from Allen's Creek and Alligator Lake.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","7000","0","0","0","7000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 11:40AM","17-JUL-2013 11:40AM"
"5417","2013","BH-1, WQ-1","Tampa Bay Environmental Fund - Hillsborough County","Cooperative Funding agreement between TBEP and the Southwest Florida Water Mgmt. District to provide local partners with a source of funding for projects that will implement on-the-ground habitat and species conservation, restoration and water quality projects.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","50","0","50","0","0","0","0","0","0","100000","0","0","0","100000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 11:02AM","17-JUL-2013 11:02AM"
"5416","2013","BH-1, PE-1","Specialty License Plate - Bay Mini-Grants","Revenue from the sales of the Tampa Bay Estuary Specialty License Plate is used for a competitive community grants program for projects addressing bay restoration and education.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","120857","0","0","0","0","0","120857","0","09/16/13 10:30 : Ronald A Hosler :  The Bay Grants program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay.  A guiding objective of Bay Grants is to mobilize as many segments of the public as possible. The Tampa Bay Estuary Program therefore encourages applicants to develop proposals in conjunction with clubs and neighborhood associations, business and trade organizations, community and environmental groups, and school districts. Projects or campaigns that have long-term applicability, and that may serve as models for addressing bay issues, will receive priority consideration.  ","-","09/13/13 16:38 : CN=Felicia Burks/OU=R4/O=USEPA/C=US : Please add more specifics to the description.  When do RFP's go out for these, etc? Who's eligible, etc? ","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-JUL-2013 09:10AM","18-JUL-2013 09:10AM"
"5281","2013","WQ-1, SW-3","Hillsborough County - Residential Stormwater Quality Evaluation","The proposed research objective is to measure the nutrient contribution from yards in the Tampa Bay area by identifying the socio-economic and ecological factors that influence fertilizer application rates. A weighted average of nutrient pounds per area will be measured to compare and contrast communities in three different counties at different stages of fertilizer ordinance adoption. Focusing on fine scale nutrient dynamics, the research will estimate the contribution of lawn fertilization to the community nutrient budget. The goal is to define residential fertilizer inputs as parameters for hydro-ecological models. The agreement between the TBEP and Hillsborough County will direct research efforts towards communities in Hillsborough County under this project.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","100000","0","0","0","100000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 11:28AM","17-JUL-2013 11:28AM"
"5415","2013","BH-1, PE-1","Give-A-Day for the Bay","From the Fall to Spring TBEP organizes up to 6 Give-A-Day for the Bay volunteer workdays. These workdays take place at city and county parks that border Tampa Bay. Most of the workdays involve removing invasive plants, restoration with native plants, and tarsh and debris clean-up. This past Fall and Spring TBEP volunteers logged 568 hours at 5 events.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","8520","0","8520","07/19/13 09:07 : Ronald A Hosler :  In-kind calculated at 568 volunteer hours x $15 per hour. ","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","19-JUL-2013 09:07AM","19-JUL-2013 09:07AM"
"5218","2013","PE-1","FDOT- Be Floridian Year 2","TBEP is spearheading a regional education campaign called “Be Floridian” to educate homeowners, retail outlets and lawn care professionals in these communities about the local fertilizer ordinances. TBEP estimates that even a moderate level of compliance with the ordinance (50%) will reduce the amount of nitrogen entering Tampa Bay from Pinellas County and all 24 of its municipalities by 27 tons per year. Tampa could see a reduction of 8 tons of nitrogen entering the Hillsborough River and Tampa Bay as a result of its ordinance. The “Be Floridian” fertilizer education campaign utilizes Social Marketing principles to foster a change in behavior and attitudes about fertilizer use, and about the “Florida-ness” of lush green lawns in general. The campaign’s theme reinforces the importance of water-based recreation to Tampa Bay residents, emphasizing that True Floridians know better than to fertilize their yards in the summertime, when heavy rains can wash excess nitrogen into the bays, lakes and oceans that are the source of our fun. The campaign mascot is a plastic pink yard flamingo, an iconic symbol of Florida designed to appeal to the growing majority of Floridians who come from elsewhere.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","100","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","0","0","0","10000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","18-JUL-2013 10:08AM","18-JUL-2013 10:08AM"
"5217","2013","BH-1, WQ-1, PE-1","2012-2013 Cooperative Agreement and Annual Workplan","CCMP implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Tech Support and Data Management. Tidal Tributaries Implementation. Habitat Restoration Partnership. Old Tampa Bay Data Collection. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter.","Indicates that the NEP played a central role in obtaining the leveraging resources","50","12","0","0","0","38","0","0","0","0","0","0","0","0","0","425000","260071","0","0","425000","260071","10/22/13 16:13 : Ronald A Hosler :  I removed the federal share of the grant. ","10/22/13 15:42 : CN=Tim Jones/OU=DC/O=USEPA/C=US : Please respond as soon as you can. Thanks! 10/21/13 20:07 : CN=Tim Jones/OU=DC/O=USEPA/C=US : Just to be clear, you should not count your 320 grant as leveraged resources. The idea is that you use your 320 grant to leverage other resources which we count.  Please correct your submittal if it includes 320 funds. ","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","17-JUL-2013 10:53AM","17-JUL-2013 10:53AM"
"4877","2012","WQ-1, SW-3","Pinellas - Residential Stormwater Quality Evaluation","The proposed research objective is to measure the nutrient contribution from yards in the Tampa Bay area by identifying the socio-economic and ecological factors that influence fertilizer application rates. A weighted average of nutrient pounds per area will be measured to compare and contrast communities in three different counties at different stages of fertilizer ordinance adoption. Focusing on fine scale nutrient dynamics, the research will estimate the contribution of lawn fertilization to the community nutrient budget. The goal is to define residential fertilizer inputs as parameters for hydro-ecological models. The agreement between the TBEP and Pinellas County will direct research efforts towards communities in Pinellas County under this project.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","100000","0","0","0","100000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","28-JUN-2012 09:44AM","28-JUN-2012 09:44AM"
"5121","2012","PE-1","FDOT Be Floridian support","TBEP is spearheading a regional education campaign called “Be Floridian” to educate homeowners, retail outlets and lawn care professionals in these communities about the local fertilizer ordinances. TBEP estimates that even a moderate level of compliance with the ordinance (50%) will reduce the amount of nitrogen entering Tampa Bay from Pinellas County and all 24 of its municipalities by 27 tons per year. Tampa could see a reduction of 8 tons of nitrogen entering the Hillsborough River and Tampa Bay as a result of its ordinance. The “Be Floridian” fertilizer education campaign utilizes Social Marketing principles to foster a change in behavior and attitudes about fertilizer use, and about the “Florida-ness” of lush green lawns in general. The campaign’s theme reinforces the importance of water-based recreation to Tampa Bay residents, emphasizing that True Floridians know better than to fertilize their yards in the summertime, when heavy rains can wash excess nitrogen into the bays, lakes and oceans that are the source of our fun. The campaign mascot is a plastic pink yard flamingo, an iconic symbol of Florida designed to appeal to the growing majority of Floridians who come from elsewhere.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","100","0","0","0","0","0","0","0","0","0","0","0","10459","0","0","0","0","0","10459","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","28-JUN-2012 09:21AM","28-JUN-2012 09:21AM"
"4988","2012","BH-1","Coastal Habitat Transects","This project will develop a long-term monitoring program to assess critical coastal habitats and any associated changes to their ecological function within the Tampa Bay watershed. The Partnership team will identify the location and extent of transects throughout the Tampa Bay watershed. The coastal habitat transect monitoring program will be integrated into the Tampa Bay Seagrass Interagency Seagrass Monitoring Program which has collected and analyzed seagrass data since 1997 along fixed transects in submerged waters of Tampa Bay. Transect locations will be preferentially selected in areas that contain a continuum of habitats ranging from seagrass to coastal estuarine habitats to upland habitats. The project team will also identify locations for transects in areas that have planned or potential restoration opportunities, utilizing priority sites already identified in the TBHMPU or by project partners. Once the monitoring protocols have been developed and appropriate transect locations have been identified, the team will procure a contractor to conduct the baseline assessment. The environmental contractor, working with the project team, will conduct the baseline assessment, utilizing the protocols developed by the project team, as well as any modifications suggested and approved in the selection process. This will involve on-the-ground surveys of transects in a continuum of habitats. The team and its contractor will also develop a report summarizing current conditions in the Tampa Bay region that will provide a baseline to quantify future changes as a result of global climate change or other impacts. This information will also be included in an electronic database that can be utilized by coastal scientists and managers. Results from this project may help to identify coastal areas in Tampa Bay that may be experiencing rapid or unexpected changes in habitat community structure and/or ecological function, and that may benefit from targeted restoration. This information will be used to prioritize future restoration efforts in the watershed and to leverage funding for restoration in high priority areas.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","10000","0","0","0","0","0","0","0","10000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","28-JUN-2012 09:52AM","28-JUN-2012 09:52AM"
"5066","2012","PE-1","Be Floridian Urban Fertilizer Campaign","“Be Floridian” utilizes Social Marketing principles to foster a change in behavior and attitudes about fertilizer use, and about the “Florida-ness” of lush green lawns in general. The campaign’s theme reinforces the importance of water-based recreation to Tampa Bay residents, emphasizing that True Floridians know better than to fertilize their yards in the summertime, when heavy rains can wash excess nitrogen into the bays, lakes and oceans that are the centerpiece of our regional identity. The campaign mascot is a plastic pink yard flamingo,  an iconic symbol of Florida designed to appeal to the growing majority of Floridians who hail from elsewhere.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","100","0","0","0","0","0","0","0","0","0","75000","0","0","0","0","0","0","0","75000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","27-JUN-2012 03:22AM","27-JUN-2012 03:22AM"
"5049","2012","BH-1, WQ-1, PE-1","2011-2012 Cooperative Agreement and Annual Workplan","CCMP implementation. Staff salary, benefits, overhead. Benthic and Seagrass Monitoring Program. Tech Support and Data Management. Climate Ready Estuaries. Old Tampa Bay Project Management. Habitat Restoration. Community Information and Publications. Tampa Bay Estuary Atlas. Bay Soundings newsletter. Climate Change into TBEP Goals","Indicates that the NEP played a central role in obtaining the leveraging resources","39","37","0","0","0","24","0","0","0","0","0","635800","0","138335","173800","243665","80000","0","0","1017800","253800","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","27-JUN-2012 02:47AM","27-JUN-2012 02:47AM"
"5048","2012","BH-1, WQ-1","Salinty Barrier Removal Feasibilty in Bay Tributaries","The objectives of this project are delineated into the following key tasks: 1) catalog the location and extent of salinity barrier structures within Tampa Bay tidal tributaries, 2) determine the feasibility of removal by determining overall tributary restoration options and monitoring conditions in a pilot tidal tributary where hydrology can be manipulated to determine net benefits of removing a salinity barrier,  3) prioritize restoration with coordinated salinity barrier removal in tidal tributaries according to overall habitat restoration opportunities within their watershed,  4) develop site plans and secure necessary permits for up to three salinity barrier removal restoration and enhancement projects within select tidal tributary watershed(s), and,  5) perform restoration construction in the permitted, high-priority tidal tributary restoration sites.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","10000","0","0","0","0","0","0","0","10000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","28-JUN-2012 09:58AM","28-JUN-2012 09:58AM"
"5047","2012","BH-1, PE-1, WQ-1","NFWF Bay Mini-Grants","The Bay Mini-Grant program started in 1993 to involve local citizens in restoration and recovery of Tampa Bay; awarding $20,000 annually to local community organizations for education and restoration projects. In 2000, the Bay Mini-Grants received funding from annual sales of the Tampa Bay Estuary specialty license plate or “Tarpon Tag”. Since 2000, specialty license plate sales funded more than $1.1M in grants. Bay Mini-Grants must meet at least one of the Tampa Bay Estuary Program’s (TBEP) goals; water quality, habitat restoration, invasive species, public education, fish & wildlife enhancement. Matching funds are not required, but encouraged. In October of each year the program looks to attract projects addressing bay restoration or education in the Tampa Bay watershed. A selection committee composed of members of the TBEP’s Community Advisory Committee (CAC) reviews each proposal and their recommendations are forwarded to the Program’s Management Board and the Policy Boards for final approval. In 2010, $93,000 was awarded to fund 22 grant projects. Prior PCEF award facilitated enhancement of 450 linear feet of shoreline at the Alafia Bank Sanctuary; 107M scallops spawned and released into Lower Tampa Bay to study recovery efforts; several thousand native plants planted and several tons of invasive plants removed at parks and preserves within the watershed.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","25000","0","0","0","0","0","0","0","25000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","28-JUN-2012 01:00AM","28-JUN-2012 01:00AM"
"5124","2012","WQ-1, BH-1, PE-1","Specialty License Plate Bay Mini-Grants 2011-2012","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","120000","0","0","0","0","0","120000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","27-JUN-2012 02:53AM","27-JUN-2012 02:53AM"
"5123","2012","WQ-1 – Implement Nitrogen Management Goals for Tampa Bay, BH-8 – Expand Habitat Mapping and Monitoring, PE-1 – Public Involvement","Tampa Bay Estuary Atlas 2011-2012","The Atlas consolidates a wide variety of bay-related information from multiple agencies and disseminates the information to the public, decision makers, and the scientific community. The Atlas is an interactive web site designed to be make science and watershed management understandable to all stakeholders.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","57063","0","0","0","57063","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","27-JUN-2012 02:50AM","27-JUN-2012 02:50AM"
"5122","2012","TX-1, WQ-1","Determining Biotic Effects of Sediment Contaminants","Determine relative impacts of sediment contaminants on Tampa Bay biota and develop watershed restoration actions to improve in-bay sediments/tidal flat habitat quality for estuarine fish & wildlife. Identification of sediment contaminants of concern (COC) that pose ecological impacts in Tampa Bay. Subsequent watershed restoration actions which limit the availability of the COCs to impaired areas.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","0","0","0","0","100","0","0","0","0","0","155000","0","0","0","0","194226","0","0","155000","194226","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","27-JUN-2012 03:16AM","27-JUN-2012 03:16AM"
"3704","2011","WQ-1, BH-1, PE-1","Specialty License Plate Bay Mini-Grants 2010-2011","The Bay Mini-Grant program supports community-based restoration and education projects focusing on the Tampa Bay Estuary. Empowering citizens through programs such as this helps foster an environmental ethic and promote community stewardship of the bay. This program is financed by annual sales of the Tampa Bay Estuary specialty license plate - also known as the “Tarpon Tag.” License plate revenues can only be used for projects that directly help to implement bay restoration goals.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","50","0","0","0","0","0","0","123000","0","0","0","0","0","123000","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","22-AUG-2011 12:39PM","22-AUG-2011 12:39PM"
"3972","2011","AD-1, PE-1","BRACE","TBEP will develop a journal-quality Technical Synthesis of Significant Findings of the Bay Area Atmospheric Chemistry Experiment (BRACE). TBEP will also develop a publicly accessible “report to the public” on the BRACE project that can be read and understood by the informed public, environmental professionals, utility managers and operators and elected officials. This final public document will be short (approximately 3-5 pages), full color, and graphic-heavy, with a focus on the positive implications for Tampa Bay and its watershed from significant reductions in nitrogen emissions from the Tampa Electric Company (TECO) plants as well as the significant science findings of BRACE.","Indicates that the NEP played a central role in obtaining the leveraging resources","0","50","0","0","0","0","0","0","0","0","50","0","0","19900","0","0","0","0","0","19900","0","-","-","-","-","Region 4","FL","Tampa Bay Estuary Program","APPROVED","APPROVED","Primary","22-AUG-2011 01:02AM","22-AUG-2011 01:02AM"
